OGLE-GD-DSCT-0093,singlemode,51:18.7,+17:41:03.7,14.084,14.754,0.67,0.10089323,-99.99
OGLE-GD-DSCT-0094,singlemode,51:28.9,+18:49:10.8,17.155,18.267,1.112,0.0535939,-99.99
OGLE-GD-DSCT-0095,multimode,51:35.4,+16:50:51.2,14.138,14.803,0.665,0.12139207,0.12237393
OGLE-GD-DSCT-0096,singlemode,51:38.5,+14:12:38.3,17.814,18.59,0.776,0.06270226,-99.99
OGLE-GD-DSCT-0097,singlemode,52:19.9,+17:18:17.1,17.282,18.196,0.914,0.08112426,-99.99
OGLE-GD-DSCT-0098,singlemode,52:47.0,+13:31:37.2,16.227,16.882,0.655,0.12204339,-99.99
OGLE-GD-DSCT-0099,singlemode,53:50.8,+13:41:21.8,15.785,16.458,0.673,0.09806415,-99.99
OGLE-GD-DSCT-0100,singlemode,53:55.4,+11:00:51.1,16.927,17.917,0.99,0.10005087,-99.99
OGLE-GD-DSCT-0101,singlemode,54:28.6,+13:19:19.3,17.089,17.745,0.656,0.06604729,-99.99
OGLE-GD-DSCT-0102,singlemode,54:44.1,+19:11:44.1,14.128,15.27,1.142,0.11666609,-99.99
OGLE-GD-DSCT-0103,singlemode,54:49.0,+14:48:16.3,17.824,18.573,0.749,0.06437711,-99.99
OGLE-GD-DSCT-0104,singlemode,55:00.6,+16:28:12.3,17.459,18.176,0.717,0.08142778,-99.99
OGLE-GD-DSCT-0105,singlemode,55:08.8,+15:03:32.0,14.069,15.041,0.972,0.0596094,-99.99
OGLE-GD-DSCT-0106,singlemode,55:41.5,+11:04:13.1,16.746,17.531,0.785,0.06200741,-99.99
OGLE-GD-DSCT-0107,singlemode,56:04.6,+12:14:24.7,15.06,15.737,0.677,0.07114241,-99.99
OGLE-GD-DSCT-0108,singlemode,56:05.4,+11:20:25.8,17.081,17.791,0.71,0.06617153,-99.99
OGLE-GD-DSCT-0109,singlemode,56:12.9,+18:15:58.2,14.364,15.362,0.998,0.0490901,-99.99
OGLE-GD-DSCT-0110,singlemode,56:24.9,+16:48:39.7,11.176,11.746,0.57,0.11336348,-99.99
OGLE-GD-DSCT-0111,singlemode,56:40.6,+18:21:40.8,17.504,18.968,1.464,0.05441161,-99.99
OGLE-GD-DSCT-0112,singlemode,56:56.4,+11:06:22.9,17.455,18.329,0.874,0.08090555,-99.99
OGLE-GD-DSCT-0113,singlemode,57:25.2,+20:11:26.8,17.962,19.552,1.59,0.06347244,-99.99
OGLE-GD-DSCT-0114,singlemode,57:26.3,+16:30:53.0,16.346,17.479,1.133,0.0560518,-99.99
OGLE-GD-DSCT-0115,singlemode,57:36.6,+12:47:52.0,15.269,15.966,0.697,0.07194849,-99.99
OGLE-GD-DSCT-0116,singlemode,57:42.4,+20:13:50.9,15.177,17.016,1.839,0.08803845,-99.99
OGLE-GD-DSCT-0117,singlemode,57:48.4,+17:13:39.3,15.204,16.25,1.046,0.10045281,-99.99
OGLE-GD-DSCT-0118,multimode,58:21.0,+10:49:18.7,13.989,14.713,0.724,0.12005651,0.09263771
OGLE-GD-DSCT-0119,singlemode,58:25.5,+13:42:40.8,16.696,17.472,0.776,0.07037915,-99.99
OGLE-GD-DSCT-0120,singlemode,58:31.1,+14:47:51.2,16.168,16.924,0.756,0.06717019,-99.99
OGLE-GD-DSCT-0121,singlemode,58:49.9,+16:18:08.5,16.446,18.289,1.843,0.10400802,-99.99
OGLE-GD-DSCT-0122,singlemode,59:20.6,+20:02:07.4,10.624,11.335,0.711,0.20125983,-99.99
OGLE-GD-DSCT-0123,singlemode,59:46.6,+11:13:12.9,16.545,17.49,0.945,0.09633209,-99.99
OGLE-GD-DSCT-0124,singlemode,59:53.4,+19:13:33.0,12.774,14.093,1.319,0.11829142,-99.99
OGLE-GD-DSCT-0125,singlemode,00:37.9,+09:47:26.7,12.858,13.567,0.709,0.11495944,-99.99
OGLE-GD-DSCT-0126,singlemode,00:49.7,+14:12:15.9,17.19,18.209,1.019,0.06584449,-99.99
OGLE-GD-DSCT-0127,singlemode,01:13.0,+17:12:53.2,16.651,18.93,2.279,0.07047966,-99.99
OGLE-GD-DSCT-0128,singlemode,01:13.0,+12:40:41.6,16.871,17.889,1.018,0.08778813,-99.99
OGLE-GD-DSCT-0129,singlemode,01:16.0,+10:22:30.1,15.643,16.511,0.868,0.12652874,-99.99
OGLE-GD-DSCT-0130,singlemode,01:21.7,+11:57:33.0,13.553,14.351,0.798,0.07465748,-99.99
OGLE-GD-DSCT-0131,singlemode,01:48.0,+12:36:55.7,17.434,18.446,1.012,0.0810476,-99.99
OGLE-GD-DSCT-0132,multimode,01:52.8,+13:01:17.9,15.064,16.043,0.979,0.12304932,0.094501
OGLE-GD-DSCT-0133,singlemode,01:53.5,+18:22:51.0,12.37,13.638,1.268,0.11383012,-99.99
OGLE-GD-DSCT-0134,singlemode,02:09.4,+14:30:28.4,16.144,17.21,1.066,0.08445108,-99.99
OGLE-GD-DSCT-0135,singlemode,02:09.8,+09:52:15.5,14.922,15.674,0.752,0.07744055,-99.99
OGLE-GD-DSCT-0136,singlemode,02:20.6,+16:25:42.2,17.744,19.154,1.41,0.08656012,-99.99
OGLE-GD-DSCT-0137,singlemode,02:22.6,+10:30:37.3,16.06,16.838,0.778,0.08395055,-99.99
OGLE-GD-DSCT-0138,multimode,02:55.2,+13:22:54.9,16.459,17.563,1.104,0.07361969,0.07764281
OGLE-GD-DSCT-0139,singlemode,02:58.7,+16:35:40.5,16.899,18.68,1.781,0.0829649,-99.99
OGLE-GD-DSCT-0140,singlemode,04:02.0,+17:08:27.7,17.172,19.541,2.369,0.08669456,-99.99
OGLE-GD-DSCT-0141,singlemode,04:03.6,+12:04:29.4,16.333,17.361,1.028,0.10247751,-99.99
