OGLE-GD-CEP-0075,F,57:23.8,-03:50:36.0,11.081,12.756,1.675,3.938119
OGLE-GD-CEP-0076,1,57:58.7,-01:59:43.0,12.027,13.809,1.782,3.0103374
OGLE-GD-CEP-0077,1,59:03.9,-07:58:13.3,12.907,15.114,2.207,2.2195577
OGLE-GD-CEP-0078,F,01:51.6,-03:53:47.3,13.422,15.631,2.209,2.7454874
OGLE-GD-CEP-0079,F,03:26.2,-10:16:58.5,13.474,16.015,2.541,3.1717753
OGLE-GD-CEP-0080,1,03:30.1,-04:18:24.7,12.958,14.595,1.637,1.1167826
OGLE-GD-CEP-0081,1,04:02.2,-13:32:48.7,12.762,14.128,1.366,1.8076638
OGLE-GD-CEP-0082,F,04:27.5,-12:20:50.7,12.928,15.33,2.402,4.5075169
OGLE-GD-CEP-0084,1,05:56.0,-13:23:52.3,11.858,13.205,1.347,2.1152526
OGLE-GD-CEP-0085,F,06:38.0,-15:48:07.4,11.459,12.856,1.397,4.463479
OGLE-GD-CEP-0086,F,07:08.5,-07:47:42.5,11.72,13.272,1.552,4.4966498
OGLE-GD-CEP-0087,1,08:59.8,-12:28:14.6,11.163,12.338,1.175,2.8700914
OGLE-GD-CEP-0089,1,10:13.3,-15:11:57.8,12.668,13.897,1.229,1.9752485
OGLE-GD-CEP-0090,1,10:18.5,-14:33:17.0,12.224,13.594,1.37,2.107432
OGLE-GD-CEP-0091,F,10:38.0,-07:07:22.3,11.577,12.859,1.282,3.2877666
OGLE-GD-CEP-0092,F,13:05.9,-16:00:15.4,13.403,15.431,2.028,3.4960122
OGLE-GD-CEP-0093,1,13:30.8,-11:02:16.9,14.679,16.266,1.587,2.5152386
OGLE-GD-CEP-0094,1,13:33.1,-14:51:30.0,11.14,12.059,0.919,0.6583659
OGLE-GD-CEP-0096,1,16:09.7,-12:37:29.6,11.951,13.223,1.272,1.7558521
OGLE-GD-CEP-0098,F,19:22.1,-19:32:25.2,11.94,13.08,1.14,3.0711502
OGLE-GD-CEP-0099,F,21:01.5,-16:51:01.7,12.219,14.54,2.321,5.6480223
OGLE-GD-CEP-0100,F,21:07.4,-21:30:38.2,11.578,13.077,1.499,4.1756238
OGLE-GD-CEP-0102,F,22:40.2,-17:19:48.0,12.126,14.184,2.058,4.9604526
OGLE-GD-CEP-0103,1,22:58.7,-13:56:01.8,13.333,14.737,1.404,0.9978494
OGLE-GD-CEP-0104,1,25:41.6,-19:53:48.0,10.396,11.53,1.134,2.1777268
OGLE-GD-CEP-0105,1,27:20.9,-19:19:25.2,12.944,14.783,1.839,2.2526253
OGLE-GD-CEP-0107,1,29:24.8,-15:58:36.5,11.747,13.37,1.623,2.5035573
